"","ID","Energetic","Enthusiastic","Content","Irritable","Restless","Anxious","Angry","Guilty","Worried","Hopeless","Depressed","Fatigue","Positive"
"1",1,0.209686238663055,0.196612384257629,0.241319010530818,0.210804929238473,0.180316474306559,0.161749266212488,0.237162848777902,0.306710340846348,0.140420034746802,0.19329668975976,0.176171002928917,0.144329225754557,0.241105017218821
"2",3,0.148214145184636,0.185055085185404,0.147325464317464,0.14819165170767,0.173614156460529,0.0852120480208487,0.160680016957489,0.109652313561755,0.107998644154737,0.131810311211887,0.16448997169384,0.155031392708743,0.169607419139015
"3",4,0.200431187206358,0.173884162131924,0.149003227482223,0.254880631834173,0.23324258964698,0.144414285159946,0.282476871447829,0.196539325860823,0.230177412671403,0.208718625855539,0.178561012489303,0.226763194157408,0.142990515312347
"4",6,0.185460560566606,0.130541293754556,0.14034266972204,0.262637814630778,0.22534301590171,0.149582227787684,0.246701503733221,0.179457321396916,0.152551487834152,0.200689695134262,0.189301880215489,0.273163063097686,0.17734615329215
"5",7,0.177884126135392,0.172475657558004,0.171544155300912,0.0778510490984952,0.136159505939068,0.153364193128908,0.0817304933702367,0.0869494117330967,0.099673483567393,0.119362644867533,0.0962459899489457,0.115818425390739,0.146700470402256
"6",8,0.165131681841605,0.240261298148091,0.271084639140956,0.255307944094501,0.239862601239947,0.216819717049038,0.20518440276177,0.181477449293114,0.310073824658329,0.155966930906528,0.217133694403488,0.260555968862665,0.18157472869599
"7",9,0.121918716058556,0.121522267091797,0.105467001957406,0.124451293658541,0.0812921907686908,0.0831235547399107,0.127915339684584,0.1611322895315,0.125912584930032,0.113048542220881,0.0786363312979869,0.123221074616884,0.118422909783973
"8",10,0.115882667258071,0.0917884432956253,0.128321066310028,0.19965048775771,0.168974694965051,0.143979246495522,0.194383379749206,0.143474217116029,0.147919022652831,0.107046578577308,0.120504169908497,0.108224284291874,0.121354455126976
"9",12,0.119099303458356,0.0877048676135095,0.0838758358271535,0.132133846419863,0.150610040545732,0.129307555089237,0.110470561297798,0.14449575308493,0.109921220847118,0.112942232480617,0.158626643226457,0.171461643235667,0.0846431387216889
"10",13,0.252615289617293,0.158998495917797,0.0948504738909873,0.141282868054813,0.293195842061694,0.0586364902449294,0.177387933886016,0.178883907628232,0.252678205165847,0.157636237102333,0.156464475818318,0.222669948257442,0.184185516237745
